created_at,entry_id,field1,field2,field3,field4,latitude,longitude,elevation,status
2022-01-09T13:59:27+07:00,306,57.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T13:59:56+07:00,307,53.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T14:00:27+07:00,308,50.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T14:00:56+07:00,309,48.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T14:01:26+07:00,310,44.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T14:01:57+07:00,311,43.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T14:02:29+07:00,312,43.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T14:02:57+07:00,313,43.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T14:03:26+07:00,314,41.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T14:03:56+07:00,315,42.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T14:04:26+07:00,316,40.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T14:04:56+07:00,317,44.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T14:05:26+07:00,318,44.00000,80.00000,26.70000,0.00000,,,,
2022-01-09T14:05:56+07:00,319,45.00000,80.00000,26.70000,0.00000,,,,
